202,205,Centralized impactful workforce,DIFFICULT,AVERAGE,EASY,1.02,http://dummyimage.com/211x141.jpg/ff4444/ffffff,true
203,235,Centralized zero tolerance productivity,DIFFICULT,EASY,VERY_DIFFICULT,9.02,,false
204,921,Digitized demand-driven portal,EASY,VERY_EASY,VERY_DIFFICULT,15.07,http://dummyimage.com/142x104.png/5fa2dd/ffffff,true
205,232,Optimized hybrid infrastructure,VERY_EASY,DIFFICULT,VERY_EASY,17.24,http://dummyimage.com/229x163.png/cc0000/ffffff,true
206,753,Open-architected high-level strategy,DIFFICULT,EASY,DIFFICULT,14.84,http://dummyimage.com/168x192.jpg/ff4444/ffffff,true
207,80,Down-sized intangible concept,DIFFICULT,VERY_DIFFICULT,VERY_EASY,16.6,,false
208,525,Streamlined composite standardization,VERY_EASY,EASY,VERY_EASY,4.06,http://dummyimage.com/247x239.jpg/ff4444/ffffff,false
209,432,Mandatory scalable contingency,VERY_EASY,VERY_EASY,AVERAGE,7.76,http://dummyimage.com/200x238.png/ff4444/ffffff,true
210,450,Distributed regional support,EASY,DIFFICULT,DIFFICULT,3.7,http://dummyimage.com/220x108.jpg/dddddd/000000,false
211,49,Visionary discrete firmware,AVERAGE,VERY_DIFFICULT,DIFFICULT,7.84,http://dummyimage.com/157x156.png/cc0000/ffffff,false
212,924,Profound modular interface,DIFFICULT,DIFFICULT,VERY_EASY,2.24,http://dummyimage.com/231x168.png/dddddd/000000,false
213,549,Innovative heuristic synergy,DIFFICULT,AVERAGE,EASY,1.51,http://dummyimage.com/215x140.jpg/ff4444/ffffff,true
214,287,Visionary optimizing software,VERY_DIFFICULT,VERY_DIFFICULT,AVERAGE,19.94,http://dummyimage.com/178x226.bmp/5fa2dd/ffffff,false
215,288,Operative homogeneous pricing structure,VERY_DIFFICULT,VERY_EASY,EASY,4.61,http://dummyimage.com/158x130.jpg/dddddd/000000,false
216,73,Devolved impactful knowledge user,EASY,VERY_DIFFICULT,VERY_EASY,10.9,,false
217,438,Polarised executive ability,VERY_DIFFICULT,VERY_DIFFICULT,AVERAGE,18.2,http://dummyimage.com/149x197.jpg/dddddd/000000,true
218,675,Multi-lateral context-sensitive protocol,DIFFICULT,AVERAGE,EASY,18.95,http://dummyimage.com/148x192.bmp/cc0000/ffffff,true
219,644,Robust heuristic moratorium,EASY,VERY_EASY,VERY_EASY,18.76,,false
220,10,Automated eco-centric system engine,AVERAGE,VERY_DIFFICULT,VERY_EASY,1.3,,false
221,515,Exclusive heuristic hierarchy,DIFFICULT,DIFFICULT,AVERAGE,17.39,http://dummyimage.com/249x102.jpg/5fa2dd/ffffff,false
222,738,Phased incremental paradigm,VERY_EASY,DIFFICULT,AVERAGE,19.06,http://dummyimage.com/250x213.png/dddddd/000000,true
223,382,Open-source explicit contingency,VERY_DIFFICULT,DIFFICULT,VERY_EASY,8.58,http://dummyimage.com/173x170.bmp/5fa2dd/ffffff,true
224,217,Adaptive radical secured line,EASY,AVERAGE,DIFFICULT,3.72,http://dummyimage.com/198x205.bmp/5fa2dd/ffffff,false
225,743,Ergonomic intermediate array,VERY_EASY,AVERAGE,DIFFICULT,13.21,,false
226,558,Cloned impactful extranet,EASY,VERY_EASY,AVERAGE,5.27,http://dummyimage.com/118x143.png/cc0000/ffffff,true
227,242,Business-focused user-facing conglomeration,AVERAGE,VERY_DIFFICULT,EASY,4.69,http://dummyimage.com/171x171.bmp/5fa2dd/ffffff,true
228,578,Synergistic bottom-line methodology,VERY_EASY,EASY,VERY_EASY,17.98,http://dummyimage.com/202x100.bmp/5fa2dd/ffffff,false
229,281,Future-proofed disintermediate success,DIFFICULT,VERY_EASY,DIFFICULT,10.65,http://dummyimage.com/104x176.jpg/5fa2dd/ffffff,true
230,822,Versatile solution-oriented benchmark,EASY,VERY_DIFFICULT,AVERAGE,17.6,,true
231,111,Quality-focused coherent support,DIFFICULT,VERY_EASY,VERY_DIFFICULT,13.17,,true
232,939,Mandatory dynamic flexibility,AVERAGE,EASY,DIFFICULT,14.55,,true
233,542,Centralized system-worthy approach,DIFFICULT,VERY_DIFFICULT,VERY_DIFFICULT,8.43,http://dummyimage.com/192x123.bmp/dddddd/000000,true
234,960,Streamlined asynchronous standardization,DIFFICULT,VERY_DIFFICULT,VERY_EASY,18.37,http://dummyimage.com/237x158.jpg/cc0000/ffffff,false
235,708,Devolved systematic framework,AVERAGE,VERY_EASY,AVERAGE,19.99,http://dummyimage.com/207x208.jpg/dddddd/000000,false
236,609,Re-contextualized tertiary matrix,AVERAGE,EASY,DIFFICULT,12.03,,false
237,869,Fully-configurable directional paradigm,AVERAGE,VERY_EASY,AVERAGE,3.2,http://dummyimage.com/150x235.png/dddddd/000000,true
238,854,Networked mobile neural-net,AVERAGE,VERY_DIFFICULT,EASY,12.1,,true
239,559,Customer-focused local budgetary management,DIFFICULT,VERY_DIFFICULT,DIFFICULT,16.16,http://dummyimage.com/164x141.png/dddddd/000000,true
240,100,Re-contextualized stable time-frame,VERY_DIFFICULT,DIFFICULT,VERY_DIFFICULT,7.55,http://dummyimage.com/180x187.jpg/dddddd/000000,false
241,195,Multi-channelled empowering product,AVERAGE,VERY_EASY,DIFFICULT,8.8,http://dummyimage.com/136x119.jpg/cc0000/ffffff,false
242,123,Streamlined empowering protocol,EASY,DIFFICULT,VERY_EASY,14.67,http://dummyimage.com/211x165.bmp/ff4444/ffffff,true
243,134,Vision-oriented 5th generation capability,VERY_DIFFICULT,EASY,VERY_DIFFICULT,8.01,,true
244,948,Multi-tiered content-based process improvement,AVERAGE,VERY_EASY,AVERAGE,14.69,http://dummyimage.com/113x136.bmp/cc0000/ffffff,false
245,409,Exclusive 24/7 paradigm,VERY_DIFFICULT,DIFFICULT,AVERAGE,18.81,http://dummyimage.com/156x179.bmp/ff4444/ffffff,true
246,678,Robust neutral model,EASY,EASY,DIFFICULT,15.64,http://dummyimage.com/207x121.jpg/dddddd/000000,false
247,605,Organic holistic throughput,VERY_EASY,AVERAGE,EASY,6.1,,true
248,855,Universal multimedia standardization,VERY_DIFFICULT,EASY,DIFFICULT,18.71,http://dummyimage.com/198x153.jpg/5fa2dd/ffffff,true
249,746,Team-oriented object-oriented ability,EASY,VERY_DIFFICULT,AVERAGE,13.27,http://dummyimage.com/200x246.jpg/5fa2dd/ffffff,true
250,190,Proactive empowering collaboration,VERY_DIFFICULT,VERY_EASY,EASY,8.4,http://dummyimage.com/118x190.jpg/5fa2dd/ffffff,true
251,978,Organized analyzing challenge,DIFFICULT,DIFFICULT,AVERAGE,10.01,http://dummyimage.com/107x207.jpg/dddddd/000000,true
252,530,Switchable 6th generation parallelism,VERY_EASY,DIFFICULT,VERY_DIFFICULT,5.83,http://dummyimage.com/114x229.jpg/dddddd/000000,false
253,621,Operative grid-enabled data-warehouse,AVERAGE,EASY,VERY_DIFFICULT,2.95,http://dummyimage.com/127x230.jpg/5fa2dd/ffffff,true
254,786,Reverse-engineered maximized matrices,VERY_EASY,VERY_DIFFICULT,AVERAGE,8.95,http://dummyimage.com/140x129.png/5fa2dd/ffffff,true
255,787,Optimized impactful support,VERY_EASY,VERY_DIFFICULT,VERY_DIFFICULT,18.07,http://dummyimage.com/223x212.png/5fa2dd/ffffff,false
256,891,Vision-oriented uniform algorithm,DIFFICULT,AVERAGE,VERY_EASY,7.08,http://dummyimage.com/117x220.png/ff4444/ffffff,false
257,47,Down-sized 3rd generation data-warehouse,AVERAGE,VERY_EASY,EASY,10.15,,false
258,750,Team-oriented background monitoring,VERY_EASY,VERY_EASY,DIFFICULT,11.77,,false
259,858,Reactive intermediate budgetary management,DIFFICULT,AVERAGE,DIFFICULT,12.66,http://dummyimage.com/218x182.jpg/cc0000/ffffff,true
260,764,Adaptive real-time utilisation,VERY_DIFFICULT,AVERAGE,EASY,14.82,http://dummyimage.com/242x104.jpg/ff4444/ffffff,true
261,811,Vision-oriented intermediate budgetary management,AVERAGE,DIFFICULT,EASY,2.63,http://dummyimage.com/104x120.bmp/cc0000/ffffff,false
262,847,Adaptive clear-thinking database,AVERAGE,VERY_DIFFICULT,DIFFICULT,15.46,,true
263,767,Intuitive real-time hub,AVERAGE,VERY_EASY,AVERAGE,10.59,http://dummyimage.com/188x102.bmp/5fa2dd/ffffff,false
264,195,Vision-oriented coherent knowledge user,AVERAGE,VERY_EASY,DIFFICULT,15.84,http://dummyimage.com/191x244.png/dddddd/000000,false
265,892,Seamless dedicated attitude,AVERAGE,VERY_DIFFICULT,DIFFICULT,2.16,,false
266,765,Visionary coherent flexibility,EASY,AVERAGE,VERY_EASY,4.01,http://dummyimage.com/120x106.png/ff4444/ffffff,true
267,633,Multi-lateral multimedia middleware,DIFFICULT,VERY_EASY,VERY_DIFFICULT,3.07,http://dummyimage.com/135x130.png/dddddd/000000,false
268,818,Organized responsive superstructure,AVERAGE,DIFFICULT,EASY,3.11,http://dummyimage.com/240x134.png/5fa2dd/ffffff,false
269,719,Reactive user-facing concept,VERY_EASY,DIFFICULT,VERY_EASY,6.38,,false
270,265,Focused 3rd generation workforce,VERY_DIFFICULT,VERY_DIFFICULT,DIFFICULT,4.84,http://dummyimage.com/155x236.png/5fa2dd/ffffff,false
271,129,Balanced content-based hub,AVERAGE,EASY,VERY_DIFFICULT,18.08,http://dummyimage.com/216x102.png/dddddd/000000,true
272,679,Upgradable scalable workforce,VERY_EASY,EASY,EASY,10.4,http://dummyimage.com/190x242.jpg/cc0000/ffffff,true
273,555,Optimized multimedia installation,EASY,VERY_EASY,EASY,13.33,http://dummyimage.com/183x144.bmp/5fa2dd/ffffff,true
274,114,Optional 4th generation database,VERY_DIFFICULT,AVERAGE,VERY_EASY,6.22,http://dummyimage.com/136x207.jpg/ff4444/ffffff,true
275,991,Public-key bi-directional database,VERY_DIFFICULT,VERY_EASY,VERY_EASY,1.02,http://dummyimage.com/109x101.jpg/dddddd/000000,true
276,988,Re-engineered 6th generation framework,DIFFICULT,DIFFICULT,VERY_EASY,7.7,http://dummyimage.com/243x132.jpg/5fa2dd/ffffff,false
277,327,Assimilated 3rd generation collaboration,VERY_DIFFICULT,VERY_EASY,AVERAGE,18.0,http://dummyimage.com/244x222.jpg/ff4444/ffffff,false
278,188,Managed real-time synergy,AVERAGE,AVERAGE,VERY_EASY,2.17,http://dummyimage.com/213x131.png/ff4444/ffffff,false
279,925,Networked even-keeled analyzer,AVERAGE,VERY_EASY,DIFFICULT,5.99,http://dummyimage.com/221x182.bmp/dddddd/000000,false
280,395,Organic motivating info-mediaries,EASY,EASY,VERY_DIFFICULT,15.44,http://dummyimage.com/196x196.bmp/5fa2dd/ffffff,true
281,737,Decentralized object-oriented open architecture,VERY_DIFFICULT,DIFFICULT,VERY_EASY,5.96,http://dummyimage.com/162x150.jpg/ff4444/ffffff,false
282,664,Pre-emptive coherent process improvement,DIFFICULT,EASY,EASY,19.33,http://dummyimage.com/234x170.png/5fa2dd/ffffff,true
283,245,Ergonomic multi-tasking infrastructure,AVERAGE,DIFFICULT,VERY_DIFFICULT,14.35,http://dummyimage.com/169x229.jpg/cc0000/ffffff,false
284,382,Right-sized next generation firmware,EASY,VERY_DIFFICULT,VERY_EASY,4.57,http://dummyimage.com/138x133.bmp/5fa2dd/ffffff,false
285,527,Streamlined dynamic instruction set,VERY_EASY,EASY,VERY_DIFFICULT,2.3,http://dummyimage.com/103x203.bmp/ff4444/ffffff,true
286,698,Persevering multi-state access,VERY_EASY,AVERAGE,VERY_EASY,6.6,http://dummyimage.com/181x248.png/ff4444/ffffff,true
287,294,Seamless mission-critical internet solution,AVERAGE,VERY_EASY,VERY_DIFFICULT,18.43,http://dummyimage.com/191x183.bmp/dddddd/000000,true
288,340,Universal contextually-based process improvement,AVERAGE,VERY_EASY,VERY_DIFFICULT,15.99,http://dummyimage.com/179x224.bmp/cc0000/ffffff,false
289,682,Object-based neutral algorithm,EASY,AVERAGE,EASY,7.03,http://dummyimage.com/227x197.jpg/ff4444/ffffff,true
290,499,Fundamental fresh-thinking conglomeration,VERY_EASY,VERY_EASY,VERY_EASY,15.07,http://dummyimage.com/179x134.png/dddddd/000000,false
291,909,Face to face logistical help-desk,EASY,VERY_EASY,VERY_EASY,17.45,http://dummyimage.com/178x219.bmp/cc0000/ffffff,false
292,983,Re-contextualized radical structure,VERY_DIFFICULT,DIFFICULT,DIFFICULT,18.64,http://dummyimage.com/194x114.png/ff4444/ffffff,false
293,113,De-engineered user-facing paradigm,VERY_DIFFICULT,AVERAGE,EASY,1.68,http://dummyimage.com/198x135.png/ff4444/ffffff,false
294,271,Total directional open architecture,VERY_EASY,EASY,AVERAGE,10.15,http://dummyimage.com/219x139.png/5fa2dd/ffffff,true
295,795,Decentralized hybrid monitoring,VERY_EASY,DIFFICULT,EASY,3.0,,true
296,293,Customer-focused fresh-thinking concept,EASY,DIFFICULT,AVERAGE,19.6,http://dummyimage.com/198x167.png/ff4444/ffffff,false
297,227,Cross-group analyzing model,VERY_EASY,DIFFICULT,VERY_EASY,19.98,,false
298,963,Customer-focused human-resource core,EASY,DIFFICULT,DIFFICULT,7.31,http://dummyimage.com/182x216.jpg/ff4444/ffffff,false
299,742,Inverse human-resource Graphical User Interface,EASY,AVERAGE,AVERAGE,14.61,,true
300,401,Switchable bi-directional leverage,VERY_DIFFICULT,EASY,VERY_EASY,5.11,http://dummyimage.com/164x204.jpg/dddddd/000000,true
301,616,Function-based asynchronous structure,DIFFICULT,AVERAGE,EASY,4.11,http://dummyimage.com/119x119.bmp/cc0000/ffffff,true
302,93,Right-sized exuding success,VERY_EASY,DIFFICULT,AVERAGE,10.28,http://dummyimage.com/144x228.bmp/cc0000/ffffff,false
303,151,Innovative modular budgetary management,EASY,VERY_EASY,EASY,15.61,http://dummyimage.com/124x190.bmp/ff4444/ffffff,true
304,648,Synergized even-keeled budgetary management,EASY,EASY,VERY_DIFFICULT,18.61,http://dummyimage.com/169x105.png/5fa2dd/ffffff,false
305,955,Devolved content-based instruction set,VERY_EASY,EASY,EASY,3.5,http://dummyimage.com/127x144.bmp/cc0000/ffffff,false
306,229,Right-sized transitional adapter,VERY_DIFFICULT,DIFFICULT,EASY,3.88,http://dummyimage.com/122x242.png/5fa2dd/ffffff,false
307,488,Down-sized web-enabled installation,VERY_DIFFICULT,DIFFICULT,DIFFICULT,6.76,http://dummyimage.com/244x238.jpg/5fa2dd/ffffff,false
308,214,Organic 3rd generation open system,EASY,AVERAGE,DIFFICULT,9.46,http://dummyimage.com/197x131.jpg/5fa2dd/ffffff,true
309,547,Decentralized neutral complexity,VERY_EASY,EASY,AVERAGE,1.62,http://dummyimage.com/157x147.png/cc0000/ffffff,true
310,984,Open-source asynchronous knowledge base,DIFFICULT,VERY_DIFFICULT,DIFFICULT,10.3,http://dummyimage.com/234x203.jpg/cc0000/ffffff,false
311,41,Fully-configurable maximized synergy,AVERAGE,EASY,DIFFICULT,17.35,http://dummyimage.com/203x247.bmp/ff4444/ffffff,true
312,467,Down-sized asynchronous policy,AVERAGE,DIFFICULT,EASY,4.78,http://dummyimage.com/226x105.bmp/cc0000/ffffff,true
313,921,Automated real-time infrastructure,DIFFICULT,VERY_EASY,VERY_EASY,3.87,http://dummyimage.com/135x248.png/5fa2dd/ffffff,false
314,55,Pre-emptive human-resource focus group,VERY_DIFFICULT,DIFFICULT,VERY_DIFFICULT,4.35,,true
315,157,Ameliorated impactful database,EASY,DIFFICULT,VERY_EASY,11.87,http://dummyimage.com/134x201.bmp/5fa2dd/ffffff,false
316,524,Multi-tiered client-server neural-net,AVERAGE,VERY_DIFFICULT,AVERAGE,9.68,http://dummyimage.com/170x145.jpg/dddddd/000000,true
317,188,Organized asymmetric product,AVERAGE,AVERAGE,AVERAGE,5.5,http://dummyimage.com/249x197.bmp/dddddd/000000,true
318,669,Horizontal discrete orchestration,VERY_EASY,DIFFICULT,DIFFICULT,10.67,http://dummyimage.com/191x139.jpg/cc0000/ffffff,false
319,341,Devolved multi-state service-desk,VERY_EASY,AVERAGE,EASY,12.56,http://dummyimage.com/137x214.bmp/5fa2dd/ffffff,true
320,980,Organized intermediate collaboration,VERY_EASY,VERY_DIFFICULT,AVERAGE,11.3,,false
321,271,Stand-alone leading edge capacity,DIFFICULT,VERY_DIFFICULT,AVERAGE,1.24,http://dummyimage.com/148x211.jpg/cc0000/ffffff,true
322,688,Team-oriented intangible matrices,VERY_DIFFICULT,EASY,VERY_DIFFICULT,1.23,http://dummyimage.com/199x121.png/5fa2dd/ffffff,false
323,861,Decentralized modular standardization,VERY_EASY,VERY_EASY,AVERAGE,2.16,http://dummyimage.com/179x133.png/dddddd/000000,false
324,190,Exclusive tertiary encryption,VERY_EASY,EASY,VERY_EASY,16.42,http://dummyimage.com/194x138.bmp/dddddd/000000,false
325,942,Multi-lateral grid-enabled benchmark,DIFFICULT,VERY_EASY,VERY_DIFFICULT,1.3,,true
326,287,Proactive bandwidth-monitored knowledge user,VERY_DIFFICULT,AVERAGE,EASY,6.11,http://dummyimage.com/214x207.jpg/5fa2dd/ffffff,false
327,750,Optimized human-resource portal,VERY_DIFFICULT,EASY,VERY_EASY,17.56,http://dummyimage.com/238x180.png/ff4444/ffffff,false
328,832,Object-based grid-enabled firmware,EASY,VERY_DIFFICULT,DIFFICULT,9.3,,false
329,188,Operative object-oriented frame,EASY,DIFFICULT,EASY,2.77,http://dummyimage.com/247x214.png/ff4444/ffffff,true
330,466,Virtual radical software,VERY_DIFFICULT,VERY_EASY,DIFFICULT,7.11,http://dummyimage.com/241x170.png/dddddd/000000,true
331,622,Reactive heuristic interface,DIFFICULT,AVERAGE,VERY_DIFFICULT,19.25,,true
332,881,Synergistic optimal process improvement,EASY,VERY_EASY,EASY,8.97,http://dummyimage.com/229x139.bmp/ff4444/ffffff,true
333,587,Team-oriented leading edge implementation,AVERAGE,DIFFICULT,AVERAGE,1.4,,true
334,791,Horizontal fresh-thinking challenge,VERY_DIFFICULT,EASY,AVERAGE,1.05,,false
335,192,Public-key leading edge intranet,VERY_EASY,VERY_DIFFICULT,VERY_DIFFICULT,13.05,,false
336,27,Open-architected cohesive leverage,EASY,EASY,EASY,19.6,http://dummyimage.com/130x209.jpg/ff4444/ffffff,false
337,605,De-engineered dedicated structure,DIFFICULT,VERY_DIFFICULT,DIFFICULT,4.09,,false
338,928,Synergistic intangible middleware,AVERAGE,VERY_DIFFICULT,VERY_DIFFICULT,8.52,http://dummyimage.com/118x114.bmp/dddddd/000000,true
339,356,Operative global monitoring,DIFFICULT,VERY_EASY,AVERAGE,14.78,http://dummyimage.com/234x204.bmp/dddddd/000000,true
340,476,Ergonomic context-sensitive conglomeration,VERY_DIFFICULT,VERY_DIFFICULT,DIFFICULT,16.12,,true
341,699,Extended tertiary encoding,AVERAGE,EASY,DIFFICULT,5.37,http://dummyimage.com/163x248.bmp/dddddd/000000,false
342,22,Cloned neutral architecture,VERY_EASY,AVERAGE,AVERAGE,10.49,,false
343,525,Advanced intangible Graphic Interface,VERY_DIFFICULT,EASY,AVERAGE,9.85,http://dummyimage.com/235x176.png/5fa2dd/ffffff,false
344,82,Re-engineered zero administration customer loyalty,EASY,VERY_DIFFICULT,AVERAGE,2.22,http://dummyimage.com/103x159.png/5fa2dd/ffffff,false
345,150,Right-sized holistic info-mediaries,EASY,VERY_DIFFICULT,VERY_DIFFICULT,7.85,http://dummyimage.com/236x137.jpg/cc0000/ffffff,true
346,645,Digitized solution-oriented flexibility,EASY,DIFFICULT,AVERAGE,16.96,http://dummyimage.com/190x150.jpg/dddddd/000000,true
347,318,Self-enabling bi-directional hub,VERY_EASY,VERY_EASY,VERY_DIFFICULT,15.13,http://dummyimage.com/112x215.bmp/5fa2dd/ffffff,false
348,997,Quality-focused hybrid open system,AVERAGE,EASY,VERY_EASY,12.05,,false
349,94,Ameliorated coherent forecast,VERY_DIFFICULT,AVERAGE,EASY,3.99,http://dummyimage.com/180x213.png/5fa2dd/ffffff,true
350,476,Networked 5th generation process improvement,VERY_EASY,DIFFICULT,AVERAGE,14.01,,true
351,12,Multi-channelled fresh-thinking knowledge base,VERY_DIFFICULT,EASY,VERY_EASY,3.45,http://dummyimage.com/137x227.png/dddddd/000000,true
352,483,Compatible needs-based success,EASY,AVERAGE,EASY,9.16,,false
353,770,User-centric empowering complexity,VERY_DIFFICULT,AVERAGE,EASY,19.31,http://dummyimage.com/240x229.jpg/dddddd/000000,true
354,477,Inverse client-server task-force,AVERAGE,AVERAGE,AVERAGE,17.97,,true
355,846,Versatile 4th generation paradigm,DIFFICULT,AVERAGE,VERY_EASY,13.82,,true
356,731,Monitored incremental encoding,DIFFICULT,EASY,VERY_EASY,11.33,http://dummyimage.com/167x166.png/ff4444/ffffff,false
357,846,Total maximized implementation,DIFFICULT,DIFFICULT,DIFFICULT,4.09,http://dummyimage.com/141x110.png/cc0000/ffffff,false
358,563,Vision-oriented multi-tasking collaboration,DIFFICULT,DIFFICULT,VERY_DIFFICULT,9.45,http://dummyimage.com/214x160.bmp/ff4444/ffffff,false
359,327,Stand-alone local standardization,AVERAGE,VERY_EASY,VERY_EASY,1.14,http://dummyimage.com/231x170.jpg/5fa2dd/ffffff,false
360,781,Distributed responsive moderator,VERY_DIFFICULT,AVERAGE,EASY,15.51,http://dummyimage.com/100x201.jpg/dddddd/000000,false
361,318,Upgradable demand-driven database,VERY_DIFFICULT,DIFFICULT,VERY_EASY,3.14,http://dummyimage.com/126x175.bmp/5fa2dd/ffffff,true
362,11,Compatible multi-state strategy,EASY,VERY_DIFFICULT,DIFFICULT,15.81,http://dummyimage.com/206x145.jpg/ff4444/ffffff,true
363,648,Automated tangible solution,AVERAGE,VERY_DIFFICULT,EASY,16.71,http://dummyimage.com/165x105.jpg/cc0000/ffffff,true
364,85,Reactive interactive data-warehouse,EASY,DIFFICULT,VERY_EASY,4.15,http://dummyimage.com/118x119.bmp/cc0000/ffffff,false
365,582,Persevering stable capability,DIFFICULT,DIFFICULT,VERY_DIFFICULT,8.87,,true
366,729,Upgradable zero administration challenge,EASY,VERY_DIFFICULT,EASY,15.27,http://dummyimage.com/137x119.jpg/dddddd/000000,true
367,344,Realigned system-worthy instruction set,EASY,DIFFICULT,VERY_EASY,11.68,http://dummyimage.com/185x213.png/cc0000/ffffff,true
368,382,Balanced contextually-based Graphical User Interface,VERY_DIFFICULT,VERY_DIFFICULT,EASY,6.5,,true
369,136,Proactive disintermediate matrix,AVERAGE,VERY_DIFFICULT,VERY_DIFFICULT,3.16,http://dummyimage.com/241x163.png/ff4444/ffffff,true
370,163,Programmable dynamic support,VERY_DIFFICULT,VERY_EASY,EASY,2.31,http://dummyimage.com/139x142.bmp/ff4444/ffffff,true
371,197,Implemented reciprocal algorithm,AVERAGE,AVERAGE,VERY_DIFFICULT,7.28,http://dummyimage.com/233x106.jpg/cc0000/ffffff,false
372,746,Horizontal object-oriented policy,AVERAGE,DIFFICULT,VERY_EASY,16.92,http://dummyimage.com/199x244.bmp/dddddd/000000,false
373,881,Self-enabling optimal emulation,VERY_EASY,DIFFICULT,DIFFICULT,12.4,http://dummyimage.com/126x173.png/dddddd/000000,false
374,933,Polarised fresh-thinking leverage,VERY_DIFFICULT,DIFFICULT,DIFFICULT,1.76,,true
375,979,Advanced heuristic time-frame,VERY_EASY,AVERAGE,DIFFICULT,9.68,http://dummyimage.com/203x181.png/5fa2dd/ffffff,false
376,538,User-friendly contextually-based challenge,VERY_DIFFICULT,DIFFICULT,VERY_DIFFICULT,18.42,http://dummyimage.com/160x219.png/dddddd/000000,false
377,534,Synergized eco-centric orchestration,VERY_EASY,EASY,AVERAGE,8.12,http://dummyimage.com/226x224.jpg/cc0000/ffffff,false
378,766,Multi-layered zero administration installation,DIFFICULT,VERY_DIFFICULT,VERY_DIFFICULT,18.43,http://dummyimage.com/214x148.bmp/5fa2dd/ffffff,false
379,786,Reduced dedicated array,AVERAGE,EASY,DIFFICULT,1.88,http://dummyimage.com/113x211.bmp/dddddd/000000,true
380,152,Object-based client-server access,EASY,AVERAGE,AVERAGE,17.92,http://dummyimage.com/154x155.jpg/cc0000/ffffff,true
381,901,Digitized scalable time-frame,VERY_EASY,AVERAGE,DIFFICULT,3.51,,false
382,451,Virtual human-resource superstructure,EASY,VERY_EASY,VERY_DIFFICULT,7.05,,false
383,556,Synergistic user-facing focus group,DIFFICULT,VERY_EASY,AVERAGE,14.07,,true
384,519,Networked foreground array,AVERAGE,VERY_DIFFICULT,AVERAGE,9.91,http://dummyimage.com/125x169.jpg/5fa2dd/ffffff,true
385,791,Open-source optimal middleware,AVERAGE,DIFFICULT,EASY,1.08,http://dummyimage.com/147x246.bmp/ff4444/ffffff,true
386,369,User-centric tertiary open architecture,VERY_DIFFICULT,VERY_DIFFICULT,DIFFICULT,6.11,,false
387,910,Assimilated mobile migration,EASY,EASY,VERY_DIFFICULT,16.26,,false
388,150,Fully-configurable client-server solution,VERY_DIFFICULT,AVERAGE,VERY_DIFFICULT,4.55,http://dummyimage.com/192x208.png/ff4444/ffffff,false
389,160,Advanced directional intranet,VERY_DIFFICULT,DIFFICULT,VERY_EASY,13.09,http://dummyimage.com/112x129.jpg/cc0000/ffffff,true
390,749,Stand-alone non-volatile open system,DIFFICULT,VERY_EASY,EASY,12.03,http://dummyimage.com/239x136.bmp/cc0000/ffffff,false
391,6,Object-based contextually-based project,VERY_EASY,EASY,AVERAGE,18.92,,true
392,33,Innovative 3rd generation moratorium,VERY_DIFFICULT,VERY_DIFFICULT,DIFFICULT,19.34,http://dummyimage.com/108x249.bmp/cc0000/ffffff,true
393,303,Organic value-added projection,DIFFICULT,AVERAGE,VERY_EASY,12.58,http://dummyimage.com/109x236.jpg/5fa2dd/ffffff,true
394,154,Triple-buffered regional utilisation,VERY_EASY,VERY_DIFFICULT,VERY_DIFFICULT,7.69,http://dummyimage.com/118x132.jpg/cc0000/ffffff,true
395,499,Implemented logistical standardization,DIFFICULT,VERY_DIFFICULT,EASY,13.11,http://dummyimage.com/181x230.bmp/ff4444/ffffff,true
396,20,Reduced uniform ability,DIFFICULT,EASY,DIFFICULT,18.06,,false
397,750,Synchronised maximized hub,DIFFICULT,EASY,AVERAGE,8.84,http://dummyimage.com/184x232.png/ff4444/ffffff,false
398,257,Front-line empowering contingency,DIFFICULT,VERY_DIFFICULT,DIFFICULT,5.25,,true
399,340,Polarised impactful application,EASY,AVERAGE,EASY,13.04,http://dummyimage.com/153x108.png/dddddd/000000,false
400,857,Synchronised asynchronous Graphic Interface,EASY,AVERAGE,VERY_EASY,13.96,http://dummyimage.com/104x206.png/ff4444/ffffff,true
401,62,Upgradable impactful knowledge user,VERY_DIFFICULT,DIFFICULT,AVERAGE,14.2,http://dummyimage.com/219x225.bmp/cc0000/ffffff,false
402,71,Implemented encompassing alliance,VERY_DIFFICULT,AVERAGE,VERY_EASY,7.15,http://dummyimage.com/248x129.jpg/cc0000/ffffff,true
403,429,Reactive incremental adapter,DIFFICULT,EASY,AVERAGE,19.23,http://dummyimage.com/237x248.png/cc0000/ffffff,false
404,620,Exclusive human-resource protocol,EASY,EASY,DIFFICULT,7.98,http://dummyimage.com/236x148.bmp/dddddd/000000,true
405,514,Centralized zero administration website,EASY,EASY,VERY_EASY,14.22,http://dummyimage.com/163x155.jpg/cc0000/ffffff,false
406,654,Right-sized even-keeled toolset,AVERAGE,AVERAGE,VERY_DIFFICULT,10.65,http://dummyimage.com/168x169.png/ff4444/ffffff,true
407,626,Proactive even-keeled analyzer,VERY_DIFFICULT,VERY_EASY,VERY_DIFFICULT,15.01,http://dummyimage.com/137x240.bmp/ff4444/ffffff,true
408,545,Extended homogeneous analyzer,VERY_EASY,AVERAGE,DIFFICULT,11.82,,true
409,379,Adaptive responsive groupware,EASY,VERY_DIFFICULT,DIFFICULT,13.66,http://dummyimage.com/125x192.png/5fa2dd/ffffff,false
